,Date,NIFTY BANK
3106,2020-07-23,22854.85
3107,2020-07-24,22853.2
3108,2020-07-27,22664.6
3109,2020-07-28,21940.15
3110,2020-07-29,22075.0
3111,2020-07-30,22195.05
3112,2020-07-31,21730.55
3113,2020-08-03,21543.8
3114,2020-08-04,21248.25
3115,2020-08-05,21686.85
3116,2020-08-06,21644.25
3117,2020-08-07,21620.25
3118,2020-08-10,21824.9
3119,2020-08-11,22050.2
3120,2020-08-12,22135.95
3121,2020-08-13,22395.2
3122,2020-08-14,22334.95
3123,2020-08-17,21906.95
3124,2020-08-18,21702.0
3125,2020-08-19,22315.4
3126,2020-08-20,21989.9
3127,2020-08-21,22190.7
3128,2020-08-24,22436.85
3129,2020-08-25,22973.4
3130,2020-08-26,23175.55
3131,2020-08-27,23511.45
3132,2020-08-28,23635.3
3133,2020-08-31,25038.8
3134,2020-09-01,23893.8
3135,2020-09-02,23769.0
3136,2020-09-03,23986.15
3137,2020-09-04,23119.15
3138,2020-09-07,23036.25
3139,2020-09-08,22971.2
3140,2020-09-09,22486.7
3141,2020-09-10,22466.55
3142,2020-09-11,22509.95
3143,2020-09-14,22683.35
3144,2020-09-15,22202.8
3145,2020-09-16,22476.3
3146,2020-09-17,22352.0
3147,2020-09-18,22439.35
3148,2020-09-21,21983.4
3149,2020-09-22,21445.25
3150,2020-09-23,21350.8
3151,2020-09-24,20898.8
3152,2020-09-25,20740.8
3153,2020-09-28,21152.05
3154,2020-09-29,21770.9
3155,2020-09-30,21405.25
3156,2020-10-01,21685.25
